lon,lat,depth
-75.141319,44.893280,6.773201
-75.142632,44.893200,10.208016
-75.143372,44.892376,6.587444
-75.142921,44.891449,4.254353
-75.144012,44.890732,4.121428
-75.149849,44.906525,4.605044
-75.150406,44.906025,4.775046
-75.150444,44.910278,1.023592
-75.150276,44.909672,1.284498
-75.149719,44.909164,1.651463
-75.148834,44.908886,2.090293
-75.149086,44.908001,2.247279
-75.148399,44.907501,4.935508
-75.148773,44.906586,7.220796
-75.149620,44.911335,0.390317
-75.149506,44.910656,0.916834
-75.147858,44.905926,11.688926
-75.148087,44.905033,13.569879
-75.146553,44.906231,13.736065
-75.145500,44.905529,15.707923
-75.144302,44.905918,15.540761
-75.143272,44.905487,16.453112
-75.142921,44.904713,16.856863
-75.143578,44.903973,15.480175
-75.142693,44.903210,14.770461
-75.143173,44.902405,12.650977
-75.142273,44.901531,11.486329
-75.142670,44.900497,9.826150
-75.141785,44.899570,11.005462
-75.142128,44.898655,11.161372
-75.141083,44.897923,14.708373
-75.141335,44.896984,15.597547
-75.140472,44.896152,16.324234
-75.139130,44.896122,14.718723
-75.138405,44.895142,8.483238
-75.139191,44.894287,4.844626
-75.148041,44.910461,1.685226
-75.147873,44.909588,2.309139
-75.147003,44.909008,5.175971
-75.147263,44.907806,7.645354
-75.146339,44.907185,11.977779
-75.148140,44.911648,0.715361
-75.147392,44.911175,1.591002
-75.147911,44.912365,0.710170
-75.145073,44.907532,13.348395
-75.144081,44.906963,14.939517
-75.142906,44.907349,14.855618
-75.141991,44.906845,15.312915
-75.142128,44.906025,16.309166
-75.141083,44.905598,17.794220
-75.141441,44.904827,18.009508
-75.140724,44.904221,17.479982
-75.141327,44.903351,15.617621
-75.140572,44.902573,16.638508
-75.141029,44.901562,14.626700
-75.140144,44.900787,14.382258
-75.140503,44.899837,12.421201
-75.139687,44.899246,13.156966
-75.139931,44.898251,15.288224
-75.138786,44.897846,16.321659
-75.138344,44.896957,15.807185
-75.136909,44.896847,13.896732
-75.136192,44.895924,8.869007
-75.136902,44.895054,4.543976
-75.146202,44.911274,2.329507
-75.145485,44.910400,4.849537
-75.145866,44.909321,7.321311
-75.144859,44.908466,11.161309
-75.146996,44.912952,0.979558
-75.146095,44.912876,1.482200
-75.145653,44.912106,2.134389
-75.146965,44.913971,0.547267
-75.143623,44.908833,12.935275
-75.142662,44.908283,15.038464
-75.141472,44.908649,15.380014
-75.140709,44.908131,15.245685
-75.140968,44.907269,15.361432
-75.140099,44.906933,17.141476
-75.140068,44.906078,18.578012
-75.139000,44.905880,19.986612
-75.138664,44.905056,19.342203
-75.139404,44.904282,18.282906
-75.138824,44.903519,16.510735
-75.139397,44.902683,16.728699
-75.138618,44.902023,15.376817
-75.138908,44.901138,15.042187
-75.137840,44.900604,11.898010
-75.137756,44.899837,12.675330
-75.138527,44.899342,13.656590
-75.137978,44.898514,14.775352
-75.136879,44.898487,16.404369
-75.136261,44.897709,16.040226
-75.135017,44.897778,16.857670
-75.134300,44.897018,14.113679
-75.134819,44.896027,8.268511
-75.133720,44.895061,3.900959
-75.144554,44.912334,2.698696
-75.143929,44.911579,3.545556
-75.144310,44.910477,5.501279
-75.143456,44.909763,9.747018
-75.145851,44.914417,0.812144
-75.145340,44.913715,1.492666
-75.144394,44.913391,2.219877
-75.145622,44.915417,0.542756
-75.142204,44.910130,10.827404
-75.141197,44.909557,14.357211
-75.139877,44.909779,15.599244
-75.139069,44.909058,18.701647
-75.139618,44.908325,17.325283
-75.139244,44.907566,19.103651
-75.138222,44.907440,20.988863
-75.138008,44.906605,20.435289
-75.136902,44.906372,15.579097
-75.136719,44.905457,10.685205
-75.137489,44.904873,14.896989
-75.136971,44.903934,10.137885
-75.137566,44.903362,12.810925
-75.137413,44.902439,10.790137
-75.136650,44.901978,8.032833
-75.136780,44.901031,9.475337
-75.135902,44.900730,9.067092
-75.135368,44.900089,13.787161
-75.135582,44.899418,15.900260
-75.136604,44.899307,14.187818
-75.134613,44.898666,18.934258
-75.133415,44.898762,19.367899
-75.132500,44.897961,14.280229
-75.132988,44.897106,11.102597
-75.131805,44.896130,4.939096
-75.132027,44.895077,3.582624
-75.143318,44.913708,3.529189
-75.142448,44.912861,6.367762
-75.142899,44.911793,5.905308
-75.142036,44.911057,8.941417
-75.144348,44.915600,1.068573
-75.143120,44.914673,3.058407
-75.144447,44.917236,0.555822
-75.143921,44.916367,1.052634
-75.140633,44.911304,13.766170
-75.139488,44.910603,16.894190
-75.137970,44.910648,20.244347
-75.137093,44.909790,21.378296
-75.137794,44.909016,21.130541
-75.137329,44.908154,21.639395
-75.136131,44.907864,18.089535
-75.135925,44.906910,12.582810
-75.134361,44.906635,9.338124
-75.133850,44.905857,9.291205
-75.135223,44.905216,7.642002
-75.134659,44.904419,8.716743
-75.135628,44.903728,7.000841
-75.134956,44.902912,8.069982
-75.135582,44.902187,6.955930
-75.135185,44.901386,8.895614
-75.134178,44.901165,13.875024
-75.134132,44.900295,17.441690
-75.133148,44.899719,19.988432
-75.131859,44.899841,16.751041
-75.130775,44.898884,12.097058
-75.131165,44.897961,10.246785
-75.130424,44.897202,4.137562
-75.130585,44.896221,2.007505
-75.141876,44.915005,3.177015
-75.140892,44.914661,3.260578
-75.140602,44.913776,7.734095
-75.141258,44.912922,10.406045
-75.140312,44.912106,14.768345
-75.142334,44.916492,1.843773
-75.141510,44.916050,1.978319
-75.143456,44.917591,0.572399
-75.142250,44.917210,1.334533
-75.143028,44.918217,0.145581
-75.138855,44.912273,17.098698
-75.137657,44.911530,19.446680
-75.136429,44.911762,18.249720
-75.135277,44.911083,13.919049
-75.134911,44.910004,10.936500
-75.135704,44.909466,17.141571
-75.135216,44.908401,13.343957
-75.133934,44.908321,7.452300
-75.133286,44.907505,8.953191
-75.132027,44.907619,8.780944
-75.131226,44.906963,10.579871
-75.131165,44.906139,10.470819
-75.132225,44.905624,10.615794
-75.132011,44.904755,10.242580
-75.133057,44.904194,9.992735
-75.132729,44.903301,9.715587
-75.133667,44.902710,9.508735
-75.133278,44.901764,13.374093
-75.131859,44.901546,16.967072
-75.131233,44.900707,17.128618
-75.129578,44.900696,12.517245
-75.129097,44.899967,8.680700
-75.129677,44.899021,8.638092
-75.128540,44.898468,5.529732
-75.128448,44.897781,2.972776
-75.129387,44.897243,2.858035
-75.140160,44.916149,1.925274
-75.139847,44.915325,1.743516
-75.139046,44.914845,6.911099
-75.139427,44.913837,11.473209
-75.138618,44.913151,16.475513
-75.141830,44.917835,0.907715
-75.141022,44.918171,0.891222
-75.139854,44.917675,1.046973
-75.139397,44.916718,1.519660
-75.141174,44.919361,0.237999
-75.137291,44.913452,16.775663
-75.136292,44.912811,16.201891
-75.134987,44.913166,12.010709
-75.134277,44.912594,8.286056
-75.134430,44.911549,8.146571
-75.133339,44.911343,4.235509
-75.132576,44.910721,4.153800
-75.132729,44.909756,4.504115
-75.133659,44.909332,5.148064
-75.131332,44.909283,6.494485
-75.131195,44.908478,8.378810
-75.129868,44.908207,11.478168
-75.129974,44.907398,11.600140
-75.129120,44.906818,14.906907
-75.129906,44.905987,13.517070
-75.129539,44.905273,17.214142
-75.130585,44.904556,13.794679
-75.130157,44.903778,17.046638
-75.131248,44.903088,13.217393
-75.130760,44.902279,16.603518
-75.129150,44.902237,14.929070
-75.128593,44.901493,10.681251
-75.127052,44.901611,6.066137
-75.126556,44.900974,6.640863
-75.127007,44.900158,6.595633
-75.127930,44.899799,7.284056
-75.127625,44.898956,5.290338
-75.126373,44.898849,2.861410
-75.125671,44.898243,1.354184
-75.126289,44.897644,1.129541
-75.127525,44.897541,0.903608
-75.138206,44.916580,0.968477
-75.137657,44.915928,6.480554
-75.138023,44.915085,11.969546
-75.137062,44.914379,16.831810
-75.140289,44.919876,0.247483
-75.139290,44.919262,0.307948
-75.139008,44.918243,0.454214
-75.138031,44.918110,0.681667
-75.137688,44.917400,0.723243
-75.140022,44.920925,0.427177
-75.135742,44.914700,17.462982
-75.134666,44.914139,13.215653
-75.133385,44.914413,10.488128
-75.132378,44.913727,5.523198
-75.132957,44.912872,4.526072
-75.132469,44.912182,4.349688
-75.131210,44.911999,4.394831
-75.131248,44.911060,4.528315
-75.130310,44.910675,4.992785
-75.130249,44.909863,6.608641
-75.128990,44.909641,8.857281
-75.128746,44.908794,11.842484
-75.127617,44.908588,13.420911
-75.127289,44.907719,13.245678
-75.127991,44.906910,15.115637
-75.127380,44.906101,12.006218
-75.128151,44.905285,15.494563
-75.127678,44.904552,10.011127
-75.128639,44.903759,14.982667
-75.128120,44.903027,9.478972
-75.126640,44.903187,4.296309
-75.126129,44.902523,5.131290
-75.124649,44.902515,6.050321
-75.124329,44.901585,6.732458
-75.125305,44.900951,6.388153
-75.125114,44.900005,4.737794
-75.126015,44.899567,4.708500
-75.124207,44.899700,4.419021
-75.123779,44.898861,2.793410
-75.124298,44.898228,1.469585
-75.123474,44.897552,1.130169
-75.123871,44.896946,0.956129
-75.124870,44.896820,1.178267
-75.125801,44.897095,1.118851
-75.136803,44.917786,0.823893
-75.136223,44.917221,6.553896
-75.136559,44.916180,11.965322
-75.135605,44.915653,18.085487
-75.138863,44.921169,0.323720
-75.138321,44.920559,0.208597
-75.138481,44.919693,0.372519
-75.137489,44.919479,0.540644
-75.137321,44.918903,0.703526
-75.136482,44.918793,0.761546
-75.138275,44.921986,0.474578
-75.134270,44.915958,18.496916
-75.133118,44.915279,15.146883
-75.131721,44.915424,12.205512
-75.130714,44.914703,7.737053
-75.131119,44.913876,5.713493
-75.130066,44.913177,4.332060
-75.130150,44.912334,4.376793
-75.128838,44.911709,4.765691
-75.128967,44.910980,5.248199
-75.128204,44.910324,7.369986
-75.126984,44.910206,9.268560
-75.126640,44.909321,12.334280
-75.125458,44.909107,13.730941
-75.125175,44.908298,14.007511
-75.126015,44.907642,12.435616
-75.125557,44.906933,9.806254
-75.126213,44.906200,7.506895
-75.125427,44.905544,5.398861
-75.125465,44.904602,4.551658
-75.126381,44.904217,4.293944
-75.124107,44.904079,5.040040
-75.123665,44.903172,6.051754
-75.122139,44.903107,7.733959
-75.121590,44.902409,7.717020
-75.122139,44.901535,6.548483
-75.123207,44.901188,6.548056
-75.123283,44.900249,5.884977
-75.122337,44.899754,5.768141
-75.122559,44.898937,4.310997
-75.121620,44.898388,4.340937
-75.122017,44.897633,2.483934
-75.121254,44.896999,2.290100
-75.122009,44.896210,0.688412
-75.123161,44.896240,0.708204
-75.124046,44.895794,0.926459
-75.124992,44.896164,0.959203
-75.135658,44.919235,0.846734
-75.134865,44.918636,7.316061
-75.135109,44.917618,12.960876
-75.134109,44.916885,18.783728
-75.137238,44.921692,0.435472
-75.137321,44.920795,0.339787
-75.136818,44.920227,0.482937
-75.135826,44.920101,0.731006
-75.135971,44.922703,0.630184
-75.136238,44.921818,0.628485
-75.132866,44.917164,20.189573
-75.131668,44.916828,18.729233
-75.131157,44.916164,14.784598
-75.129677,44.916199,10.635726
-75.128845,44.915558,6.463799
-75.129326,44.914799,6.144212
-75.128471,44.914169,3.817697
-75.128815,44.913380,4.029104
-75.127747,44.912868,3.941830
-75.127686,44.912037,4.633684
-75.126442,44.911636,4.940913
-75.126129,44.910809,7.024548
-75.124825,44.910507,8.464467
-75.124512,44.909698,12.105142
-75.123177,44.909504,11.884397
-75.122795,44.908794,13.057115
-75.123833,44.908184,13.554427
-75.123497,44.907440,11.604943
-75.124367,44.906849,9.428664
-75.124245,44.905979,7.038988
-75.123405,44.905579,6.279341
-75.123222,44.904621,5.127598
-75.121834,44.904572,5.758584
-75.121201,44.903950,7.353231
-75.119934,44.904175,9.624405
-75.119171,44.903675,8.575986
-75.119118,44.902775,4.781257
-75.120125,44.902248,5.760450
-75.119987,44.901264,5.191054
-75.121178,44.900883,6.528773
-75.121300,44.900043,6.411508
-75.120247,44.899479,6.447983
-75.120346,44.898640,5.834555
-75.119156,44.898144,6.812347
-75.119011,44.897388,6.362086
-75.119965,44.896923,3.681687
-75.119408,44.896088,3.300962
-75.119987,44.895451,2.119856
-75.121284,44.895496,0.898891
-75.135323,44.920803,0.780867
-75.134270,44.920837,1.362035
-75.133446,44.919926,7.448090
-75.133705,44.918835,13.373185
-75.132713,44.918102,20.423845
-75.134720,44.922779,0.715825
-75.133934,44.921925,1.295294
-75.131371,44.918255,22.242432
-75.130714,44.917522,21.115499
-75.129578,44.917572,20.023607
-75.129059,44.916916,13.488465
-75.127724,44.916965,9.733797
-75.126945,44.916279,4.583961
-75.127441,44.915588,4.166704
-75.126495,44.914841,3.567157
-75.127052,44.914173,3.537736
-75.126617,44.913376,4.046587
-75.125549,44.913071,4.509601
-75.125427,44.912159,4.712072
-75.124229,44.911831,4.777214
-75.123940,44.910999,6.445974
-75.122574,44.910809,6.697857
-75.122139,44.910114,8.495606
-75.120705,44.910004,6.938915
-75.120247,44.909306,7.469379
-75.121300,44.908710,10.198789
-75.121002,44.907970,11.229247
-75.122154,44.907314,12.138087
-75.121788,44.906582,9.443242
-75.122375,44.905884,6.487176
-75.121391,44.905262,5.387718
-75.120300,44.905521,8.522491
-75.119476,44.905048,11.164533
-75.118401,44.905182,14.835294
-75.117966,44.904327,11.316335
-75.116791,44.904102,13.674024
-75.116486,44.903126,8.477064
-75.117607,44.902451,2.324645
-75.117073,44.901592,3.964360
-75.117760,44.900909,3.954196
-75.119019,44.900772,3.723918
-75.119164,44.899830,5.098112
-75.118019,44.899418,5.714939
-75.117912,44.898571,8.042603
-75.116508,44.898121,8.456912
-75.116341,44.897289,8.264046
-75.117607,44.896992,7.399476
-75.117340,44.896328,5.362240
-75.118195,44.895893,3.944125
-75.117584,44.895111,3.488686
-75.118141,44.894379,2.854574
-75.119316,44.894527,2.128907
-75.132820,44.922237,1.175096
-75.131416,44.921879,2.019262
-75.131050,44.920944,7.485933
-75.131973,44.919983,12.709308
-75.130898,44.919041,20.452988
-75.129456,44.919071,20.810066
-75.128784,44.918335,21.507614
-75.127602,44.918369,19.236238
-75.127068,44.917660,13.997561
-75.125732,44.917660,10.192863
-75.124939,44.916958,5.575523
-75.125488,44.916271,4.230386
-75.124657,44.915607,4.292715
-75.125160,44.914871,4.046743
-75.124084,44.914291,4.298361
-75.124275,44.913525,4.359354
-75.123222,44.913036,4.450270
-75.123283,44.912251,4.665659
-75.121986,44.912033,4.341141
-75.121567,44.911419,4.704580
-75.120140,44.911346,4.693943
-75.119713,44.910625,5.130527
-75.118385,44.910320,5.565115
-75.118019,44.909351,7.493279
-75.118896,44.908955,7.589157
-75.118614,44.908016,10.055501
-75.119667,44.907623,10.966180
-75.119507,44.906708,13.246103
-75.120476,44.906322,10.814327
-75.118256,44.906048,14.625031
-75.117226,44.906353,14.382726
-75.115974,44.905807,16.905987
-75.115692,44.904804,19.254326
-75.114426,44.904301,17.562672
-75.114143,44.903229,13.975602
-75.115105,44.902756,10.470300
-75.114799,44.901714,6.675442
-75.115654,44.901226,6.321920
-75.115234,44.900188,8.086158
-75.116005,44.899654,8.282283
-75.117104,44.900013,6.507882
-75.115517,44.898605,7.903650
-75.114204,44.898010,5.005466
-75.114258,44.896969,5.552477
-75.115402,44.896732,8.257796
-75.116112,44.896103,6.799198
-75.115616,44.895584,6.985983
-75.116241,44.895023,5.093585
-75.115433,44.894394,7.088121
-75.115837,44.893642,6.881672
-75.117188,44.893543,4.253026
-75.117531,44.892696,3.544465
-75.130562,44.922939,1.566719
-75.129341,44.923489,1.707906
-75.128372,44.922863,2.322380
-75.128487,44.921600,5.975779
-75.129395,44.920750,10.665948
-75.128868,44.919827,16.246401
-75.127434,44.919849,16.964289
-75.126831,44.919132,19.256577
-75.125633,44.919125,19.331539
-75.125069,44.918362,15.506505
-75.123718,44.918301,11.427765
-75.122902,44.917542,5.616636
-75.123474,44.916901,5.078037
-75.122650,44.916153,3.742976
-75.123283,44.915546,4.302792
-75.122871,44.914738,4.099261
-75.121796,44.914581,4.406598
-75.121330,44.913883,4.934016
-75.121910,44.913242,4.554172
-75.121162,44.912643,4.411627
-75.119820,44.912746,3.940467
-75.119209,44.912067,3.859343
-75.117851,44.911892,4.994420
-75.117455,44.910870,6.263606
-75.116295,44.910385,6.171851
-75.115936,44.909275,6.764483
-75.116737,44.908794,8.784402
-75.116432,44.907787,10.917899
-75.117432,44.907406,12.093120
-75.115150,44.907352,11.679065
-75.114899,44.906433,15.377545
-75.113701,44.905895,14.006305
-75.113518,44.904770,13.843088
-75.112267,44.904598,7.451097
-75.111710,44.903927,4.958749
-75.111771,44.902935,6.287045
-75.112724,44.902599,8.867215
-75.112617,44.901627,6.157936
-75.113747,44.901218,7.471466
-75.114075,44.900208,6.764688
-75.113129,44.899975,4.587945
-75.112801,44.899288,3.353299
-75.113213,44.898388,2.827983
-75.113304,44.896374,3.578643
-75.113960,44.895618,6.470748
-75.113129,44.894970,3.737555
-75.113983,44.894299,6.247324
-75.113358,44.893383,3.301736
-75.114510,44.892956,6.015195
-75.115082,44.891994,4.536054
-75.116737,44.891827,4.693970
-75.117645,44.891033,2.266469
-75.129204,44.924770,0.916775
-75.127831,44.925446,0.791002
-75.126625,44.925159,0.908220
-75.126465,44.924149,1.579159
-75.127167,44.923321,2.046696
-75.126648,44.922359,4.130477
-75.127380,44.921448,7.217869
-75.126839,44.920624,12.625925
-75.125488,44.920700,14.964252
-75.124870,44.919918,19.377581
-75.123665,44.919846,20.213551
-75.123070,44.918991,16.088770
-75.121681,44.918869,12.950043
-75.120865,44.918118,7.824326
-75.121437,44.917480,5.151924
-75.120567,44.916729,4.298933
-75.121208,44.916042,3.428582
-75.120758,44.915279,4.295735
-75.119736,44.914959,4.166570
-75.120018,44.914082,4.563310
-75.119255,44.913548,3.712304
-75.118011,44.913868,3.028721
-75.117104,44.913380,3.915619
-75.117004,44.912460,5.305858
-75.115623,44.912277,5.104361
-75.115005,44.911640,4.315303
-75.115341,44.910793,5.052485
-75.114143,44.910351,4.940684
-75.113991,44.909580,6.062229
-75.114838,44.908916,6.766662
-75.114357,44.908001,9.547745
-75.112907,44.907990,10.822124
-75.112267,44.907303,10.875436
-75.112785,44.906322,9.624649
-75.111816,44.905594,5.622224
-75.111031,44.906063,2.841990
-75.110443,44.904041,1.427270
-75.109863,44.903492,1.674601
-75.109650,44.902943,1.403191
-75.110291,44.902508,2.484154
-75.109840,44.901623,2.233271
-75.110786,44.900814,2.662033
-75.111877,44.900894,3.818095
-75.110374,44.899998,1.760000
-75.111137,44.899387,1.681417
-75.110435,44.898941,2.155875
-75.114235,44.891239,3.417313
-75.115135,44.890354,3.738055
-75.116661,44.889950,2.388168
-75.117706,44.890209,2.379063
-75.118835,44.889828,1.661305
-75.119873,44.890076,2.353517
-75.125221,44.926788,1.783735
-75.125374,44.925793,2.056211
-75.124565,44.925114,4.133774
-75.125206,44.924137,3.551790
-75.124794,44.923283,5.822752
-75.125526,44.922333,5.933904
-75.124916,44.921497,11.359624
-75.123528,44.921551,14.839240
-75.122887,44.920673,19.279839
-75.121727,44.920475,20.179081
-75.121101,44.919521,17.974062
-75.119820,44.919605,16.182898
-75.118973,44.919128,10.490018
-75.119446,44.918289,7.155469
-75.118652,44.917797,4.567210
-75.119194,44.916870,4.383072
-75.118362,44.916279,2.936246
-75.118690,44.915356,2.920234
-75.117729,44.914795,2.633391
-75.116524,44.915066,4.151413
-75.115517,44.914444,4.847812
-75.115814,44.913685,4.216688
-75.114952,44.913055,3.990211
-75.113655,44.913097,5.315680
-75.112816,44.912350,8.130929
-75.113495,44.911671,6.016403
-75.113060,44.910938,7.521318
-75.111725,44.910450,10.527625
-75.111427,44.909302,10.693536
-75.112617,44.909023,8.808773
-75.109848,44.908413,8.712132
-75.109840,44.907413,4.807214
-75.111092,44.907150,6.809877
-75.108391,44.904278,1.436105
-75.109001,44.903744,1.645102
-75.108437,44.903606,1.443871
-75.108559,44.903103,1.284937
-75.109192,44.899734,1.394194
-75.109154,44.899097,2.359863
-75.108459,44.898785,2.171165
-75.108124,44.898270,2.279024
-75.119469,44.889423,1.785270
-75.120506,44.889668,2.477481
-75.123802,44.927036,1.909313
-75.122864,44.926193,2.840313
-75.123482,44.925274,4.792299
-75.124702,44.928852,0.770119
-75.123619,44.928417,0.633461
-75.123039,44.927776,0.645673
-75.122978,44.924332,6.798119
-75.123650,44.923321,8.410559
-75.123001,44.922421,12.001328
-75.121727,44.922604,14.283184
-75.120811,44.921925,18.021288
-75.120850,44.921017,20.191658
-75.119675,44.920483,19.716433
-75.118652,44.920849,19.674126
-75.117462,44.920368,15.644373
-75.117638,44.919525,9.993802
-75.116737,44.919056,5.765776
-75.117287,44.918163,3.673731
-75.116577,44.917496,2.962060
-75.117126,44.916538,2.408713
-75.116249,44.915882,3.910722
-75.114944,44.916004,7.186584
-75.113884,44.915302,9.107092
-75.114174,44.914562,6.527628
-75.113182,44.913837,7.221972
-75.111916,44.913837,9.882804
-75.111031,44.913074,12.618062
-75.111458,44.912334,12.772480
-75.110443,44.911621,11.990448
-75.110497,44.910717,10.706519
-75.108643,44.909760,6.831425
-75.108284,44.908600,4.671127
-75.107811,44.904144,1.234876
-75.107376,44.898712,1.271422
-75.107040,44.898197,1.379279
-75.106331,44.897888,1.214160
-75.105957,44.897354,1.246168
-75.121284,44.927509,1.198162
-75.120903,44.926723,1.652714
-75.121704,44.926144,2.031224
-75.121300,44.925312,5.362113
-75.121948,44.924423,8.177024
-75.124100,44.929459,0.854403
-75.123024,44.929028,0.717745
-75.124489,44.930359,0.901862
-75.124184,44.929852,0.855567
-75.120338,44.927948,1.151063
-75.121346,44.923595,12.071319
-75.120064,44.923740,12.353146
-75.119263,44.923031,15.643447
-75.119637,44.922207,19.099724
-75.118652,44.921658,21.227787
-75.117561,44.922165,21.011646
-75.116508,44.921799,21.969824
-75.116402,44.920818,18.156214
-75.115120,44.920502,16.860003
-75.114746,44.919735,14.537889
-75.115463,44.919159,9.845586
-75.114922,44.918339,10.435419
-75.115501,44.917572,5.643940
-75.114738,44.916737,8.366456
-75.113731,44.917103,13.340374
-75.112793,44.916851,15.402531
-75.112236,44.916027,15.395793
-75.112564,44.915333,12.288560
-75.111595,44.914585,12.369927
-75.110435,44.914684,15.346232
-75.109558,44.914036,15.477717
-75.109833,44.913177,15.236670
-75.108856,44.912613,14.398032
-75.109039,44.911800,10.997392
-75.107468,44.911148,5.793649
-75.107018,44.910015,2.911612
-75.105568,44.897915,1.062060
-75.105186,44.897381,1.094067
-75.104805,44.897278,1.074120
-75.104584,44.897022,1.063568
-75.104469,44.896778,1.073265
-75.119080,44.927464,1.671080
-75.118965,44.926483,5.080731
-75.119843,44.926178,5.015268
-75.120201,44.925323,7.919008
-75.119560,44.924580,11.015746
-75.123932,44.930370,0.860441
-75.118401,44.928833,1.063718
-75.118271,44.927845,1.499711
-75.118217,44.924545,10.953666
-75.117393,44.923702,14.246243
-75.117943,44.923023,17.598625
-75.116112,44.923878,14.118257
-75.115318,44.923294,16.975973
-75.115486,44.922272,21.268333
-75.114243,44.921890,21.399595
-75.113983,44.921101,20.804874
-75.112617,44.920795,19.374704
-75.112389,44.919952,17.740311
-75.113373,44.919495,16.848364
-75.113113,44.918671,16.756254
-75.113945,44.918091,15.035611
-75.111992,44.918308,16.896082
-75.111877,44.917477,17.237598
-75.110878,44.917034,17.058613
-75.111015,44.916164,17.094486
-75.110176,44.915573,16.963556
-75.109032,44.915783,17.971598
-75.108116,44.915115,18.497721
-75.108391,44.914257,17.621159
-75.107384,44.913715,15.905899
-75.107574,44.912937,12.923815
-75.106049,44.912445,7.212246
-75.105751,44.911469,3.482719
-75.104340,44.897400,1.019220
-75.104118,44.897144,1.008667
-75.103752,44.897022,1.002083
-75.103889,44.896809,1.047375
-75.103668,44.896687,1.061818
-75.103470,44.896454,1.094147
-75.117058,44.927536,1.872117
-75.116829,44.926712,4.885599
-75.117920,44.926037,7.922844
-75.117577,44.925201,10.807930
-75.117249,44.929096,1.181499
-75.116379,44.928268,1.559077
-75.116806,44.929932,0.893457
-75.116188,44.924854,10.732387
-75.115395,44.925449,9.383168
-75.114166,44.925201,8.087102
-75.113617,44.924267,11.425435
-75.114098,44.923477,15.578768
-75.113411,44.922592,19.078150
-75.112221,44.922634,19.343279
-75.111374,44.922009,19.767258
-75.111488,44.921204,19.524803
-75.110237,44.920742,18.957666
-75.110077,44.919941,18.508127
-75.111107,44.919559,17.440868
-75.110962,44.918747,16.688751
-75.109856,44.918243,16.017462
-75.109871,44.917358,16.045811
-75.108864,44.916706,17.089724
-75.107903,44.917072,16.015865
-75.106972,44.916706,17.899914
-75.106483,44.915989,19.608444
-75.106873,44.915287,19.030514
-75.105797,44.914700,15.394132
-75.106041,44.913990,13.146073
-75.105011,44.913136,7.212114
-75.103516,44.912907,3.411308
-75.103218,44.896564,1.077864
-75.115112,44.928387,1.701070
-75.114281,44.927769,2.866063
-75.114563,44.926968,4.387881
-75.115692,44.926472,6.421465
-75.115395,44.930084,1.051888
-75.114578,44.929371,1.481923
-75.115082,44.931194,0.857508
-75.113289,44.926540,4.822969
-75.113190,44.925793,5.560488
-75.112129,44.925110,5.463255
-75.112457,44.924194,9.960785
-75.111748,44.923450,14.379245
-75.110527,44.923584,11.695176
-75.109657,44.923046,15.821522
-75.110023,44.922283,18.929569
-75.109154,44.921833,18.088617
-75.109245,44.921093,18.359167
-75.108086,44.920746,18.916273
-75.107918,44.919968,18.892328
-75.108917,44.919521,17.885683
-75.108833,44.918636,16.147137
-75.107887,44.918118,15.101623
-75.107063,44.918560,16.265224
-75.106171,44.918198,14.631258
-75.106071,44.917389,15.351705
-75.105103,44.917171,14.582350
-75.105232,44.916306,16.584938
-75.104362,44.916004,16.065622
-75.104530,44.915100,15.452744
-75.103485,44.914761,11.149112
-75.102974,44.913742,5.150185
-75.101509,44.913876,4.286770
-75.100494,44.913345,2.781961
-75.113281,44.929565,1.562187
-75.112305,44.928806,1.729715
-75.112762,44.927994,2.814442
-75.112167,44.927170,3.177066
-75.113800,44.931400,0.881943
-75.112808,44.930481,1.156588
-75.113251,44.932285,0.693273
-75.111008,44.926968,2.869238
-75.110558,44.926010,4.297919
-75.111038,44.925175,5.192432
-75.110146,44.924397,7.005891
-75.108833,44.924458,7.777784
-75.107872,44.923798,11.261170
-75.108322,44.923191,14.615624
-75.107391,44.922596,17.967726
-75.107849,44.921993,18.332670
-75.107216,44.921307,18.622974
-75.106133,44.921173,19.591944
-75.105682,44.920364,18.713667
-75.106094,44.919689,17.838305
-75.107002,44.919529,18.317381
-75.105530,44.918865,15.492087
-75.104485,44.918713,12.645536
-75.104164,44.917828,11.015350
-75.103119,44.917557,10.540674
-75.103180,44.916607,13.588355
-75.102211,44.916248,15.577114
-75.102348,44.915310,13.750749
-75.101311,44.914951,9.846504
-75.100098,44.915409,10.215438
-75.099022,44.914898,4.868929
-75.099205,44.913910,2.995187
-75.111298,44.930340,1.292699
-75.110924,44.929249,1.574214
-75.109749,44.928631,2.135127
-75.109871,44.927536,2.820703
-75.111580,44.932079,0.721856
-75.110611,44.931049,1.046638
-75.110924,44.932724,0.575997
-75.108810,44.926819,3.989033
-75.109245,44.925949,4.979542
-75.108414,44.925182,6.645944
-75.107071,44.925236,7.916195
-75.106125,44.924625,11.655099
-75.106514,44.923904,13.868237
-75.105690,44.923447,16.940235
-75.106133,44.922733,17.685268
-75.105186,44.922398,18.834469
-75.105217,44.921753,19.687891
-75.104164,44.921494,19.102297
-75.104088,44.920761,16.932652
-75.104691,44.920212,16.639967
-75.104057,44.919384,12.918056
-75.103088,44.919468,11.563388
-75.102028,44.918964,11.067697
-75.101982,44.918102,10.792801
-75.100853,44.917606,13.983419
-75.101021,44.916714,15.720052
-75.099953,44.916229,14.262620
-75.098686,44.916607,11.261462
-75.097466,44.916088,5.221701
-75.097649,44.915195,2.876350
